Topic 0,Topic 1
0.28880116,0.71119887
0.4320313,0.5679687
0.96990025,0.030099805
0.93862796,0.061371993
0.7033289,0.29667112
0.9646931,0.035306867
0.91661745,0.08338254
0.030517757,0.96948224
0.74694574,0.25305423
0.40662855,0.59337145
0.036662668,0.9633373
0.8350234,0.16497658
0.9104085,0.089591466
0.81848085,0.18151917
0.8997688,0.1002311
0.27116728,0.7288327
0.93716943,0.06283057
0.91661745,0.08338255
0.85613316,0.14386678
0.53027636,0.46972358
0.9666732,0.033326823
0.4064415,0.5935585
0.96666634,0.033333644
0.06169412,0.9383059
0.5067787,0.49322137
0.91661745,0.08338254
0.8913174,0.10868255
0.8193061,0.18069394
0.9732651,0.026734894
0.8173906,0.18260942
0.049922246,0.9500778
0.27610984,0.7238901
0.91661745,0.08338255
0.09372479,0.9062752
0.11088791,0.8891121
0.9743527,0.025647257
0.100151464,0.8998485
0.116627924,0.8833721
0.9530475,0.046952438
0.93818223,0.061817724
0.029337872,0.9706621
0.25279006,0.74720997
0.7981446,0.20185545
0.07439673,0.9256032
0.031643167,0.96835685
0.91661745,0.08338255
0.9488556,0.051144462
0.23266442,0.76733553
0.6148871,0.38511288
0.9645466,0.035453327
0.9240139,0.075986065
0.5850782,0.41492185
0.93030167,0.06969837
0.91661745,0.08338254
0.8519469,0.1480531
0.033356257,0.96664375
0.39216688,0.60783315
0.3050912,0.6949088
0.068008475,0.9319916
0.37780774,0.6221923
0.9720188,0.027981203
0.13402364,0.86597633
0.9787834,0.021216566
0.84383917,0.15616086
0.025569228,0.97443074
0.25581038,0.7441896
0.8272505,0.17274946
0.92648464,0.07351536
0.09372734,0.90627265
0.9363563,0.06364372
0.9153737,0.08462629
0.9629776,0.037022438
0.91661745,0.08338254
0.97867477,0.021325227
0.21882646,0.7811735
0.9264513,0.073548645
0.8346815,0.1653185
0.34930304,0.650697
0.098531365,0.90146863
0.9787598,0.021240177
0.03668802,0.963312
0.034088288,0.9659117
0.3991657,0.60083425
0.03668463,0.96331537
0.95844156,0.041558456
0.2651424,0.7348576
0.8901941,0.10980587
0.09309062,0.9069094
0.86797947,0.13202046
0.92405236,0.07594762
0.060279198,0.93972075
0.08515462,0.9148454
0.9525835,0.047416523
0.037855886,0.9621441
0.043745015,0.95625496
0.91661745,0.08338255
0.09372996,0.9062701
0.89833015,0.10166986
0.9415493,0.058450703
0.12679328,0.8732067
0.1999132,0.8000868
0.037853584,0.96214646
0.08268456,0.9173154
0.2686924,0.7313076
0.09848976,0.90151024
0.33164686,0.66835314
0.9680298,0.031970218
0.03786255,0.9621374
0.048652288,0.9513477
0.03785567,0.9621444
0.037907254,0.96209276
0.04865814,0.95134187
0.5513714,0.44862863
0.5,0.5
0.102729425,0.89727056
0.027668877,0.9723311
0.91661745,0.08338255
0.2433957,0.7566043
0.30325294,0.696747
0.50419277,0.49580723
0.9629329,0.037067145
0.20878588,0.7912141
0.7158535,0.28414652
0.024895513,0.97510445
0.5,0.5
0.54673517,0.4532649
0.2654089,0.73459107
0.75902516,0.24097483
0.90221745,0.09778257
0.91661745,0.08338254
0.5856853,0.41431463
0.25374132,0.7462587
0.5362329,0.46376708
0.94833314,0.05166684
0.3827364,0.6172636
0.09373431,0.9062657
0.3258475,0.6741525
0.02012698,0.979873
0.31718358,0.68281645
0.75123125,0.24876878
0.97992253,0.020077445
0.24350846,0.75649154
0.26954424,0.73045576
0.5,0.5
0.24053952,0.75946045
0.3075784,0.69242156
0.91661745,0.08338254
0.1387564,0.8612436
0.060935684,0.93906426
0.077552415,0.92244756
0.09373032,0.90626967
0.9729,0.027100006
0.45139113,0.5486088
0.81137025,0.18862975
0.1593986,0.84060144
0.98046756,0.019532468
0.91661745,0.08338255
0.039697092,0.96030295
0.52887803,0.47112194
0.8640833,0.13591668
0.7978832,0.20211682
0.2492481,0.7507519
0.13078701,0.8692129
0.90857697,0.09142299
0.9736966,0.026303405
0.15985414,0.8401458
0.84190196,0.15809801
0.23888415,0.76111585
0.8419548,0.15804516
0.2689265,0.73107356
0.91661745,0.08338254
0.18307859,0.8169214
0.591561,0.408439
0.25430867,0.7456913
0.92817914,0.07182084
0.9491339,0.050866097
0.470621,0.529379
0.65921736,0.34078267
0.5063591,0.4936409
0.57727104,0.42272902
0.12276529,0.8772347
0.55862033,0.44137967
0.03664735,0.9633526
0.126175,0.873825
0.91661745,0.08338255
0.9728176,0.027182367
0.9521571,0.04784292
0.4417251,0.5582749
0.036654476,0.9633455
0.9505174,0.049482644
0.9012745,0.09872548
0.16128224,0.8387178
0.11528345,0.8847166
0.44037735,0.55962265
0.9450556,0.054944415
0.52692896,0.47307104
0.6269344,0.3730656
0.039979197,0.9600208
0.14762823,0.8523718
0.14762628,0.8523737
0.04783722,0.9521628
0.3930943,0.60690576
0.47409013,0.5259099
0.97059584,0.029404173
0.53278303,0.46721697
0.692924,0.30707598
0.6948382,0.30516174
0.40756676,0.5924332
0.95909184,0.040908203
0.09566699,0.904333
0.40473986,0.5952602
0.91661745,0.08338255
0.60547805,0.39452195
0.5,0.5
0.93524766,0.06475238
0.04598092,0.95401907
0.44649133,0.55350864
0.9770287,0.022971315
0.8687142,0.1312858
0.9643717,0.035628352
0.3032444,0.6967556
0.9798615,0.02013851
0.84277254,0.15722743
0.19218469,0.8078153
0.91661745,0.08338255
0.43644232,0.56355774
0.1408818,0.8591182
0.9717329,0.02826709
0.5,0.5
0.83993715,0.16006283
0.020430896,0.97956914
0.96100116,0.038998798
0.95838004,0.04161998
0.70696056,0.29303944
0.25917572,0.7408243
0.7121247,0.28787532
0.9634509,0.03654911
0.96762234,0.032377675
0.23035844,0.7696416
0.21881014,0.78118986
0.962799,0.037200943
0.76147985,0.23852018
0.91661745,0.08338255
0.6865131,0.31348684
0.9647385,0.035261508
0.9577208,0.042279158
0.97732866,0.022671353
0.5987336,0.4012664
0.9275786,0.07242135
0.8628348,0.1371652
0.97400916,0.025990844
0.298165,0.7018349
0.6571141,0.34288588
0.20915848,0.79084146
0.3648571,0.63514286
0.06867189,0.9313281
0.962212,0.037787985
0.9453512,0.054648858
0.79571605,0.204284
0.9157042,0.08429585
0.5639419,0.43605804
0.85352314,0.14647684
0.8831233,0.11687676
0.91661745,0.08338255
0.97343385,0.026566107
0.62115145,0.37884858
0.9765031,0.023496905
0.28573155,0.71426845
0.97003114,0.029968897
0.9759856,0.024014397
0.7200971,0.27990288
0.5729571,0.42704284
0.97403616,0.025963886
0.96815276,0.031847205
0.39146668,0.6085333
0.97714114,0.02285886
0.9456713,0.05432867
0.6554768,0.34452316
0.8205487,0.17945132
0.9162834,0.083716534
0.8794414,0.120558664
0.91661745,0.08338255
0.058282897,0.94171715
0.23015095,0.76984906
0.60111856,0.3988814
0.4329595,0.5670405
0.9352442,0.06475579
0.97392905,0.026070902
0.8859581,0.114041924
0.035698947,0.96430105
0.21658699,0.783413
0.9694792,0.030520843
0.61078215,0.38921782
0.97817826,0.021821713
0.798241,0.201759
0.062258407,0.9377416
0.750445,0.24955499
0.43352267,0.5664773
0.20566916,0.79433084
0.10324106,0.8967589
0.39407903,0.605921
0.91661745,0.08338255
0.738944,0.26105598
0.16676573,0.8332343
0.53747344,0.46252653
0.058906004,0.941094
0.31684583,0.68315417
0.7771819,0.22281803
0.3170602,0.68293977
0.46993622,0.5300638
0.9527845,0.047215488
0.94813085,0.051869173
0.9440444,0.055955544
0.5827721,0.41722795
0.91661745,0.08338254
0.2928396,0.7071604
0.841754,0.15824594
0.9757947,0.024205323
0.25573945,0.74426055
0.48762453,0.51237553
0.59618443,0.4038155
0.11574154,0.8842585
0.5507886,0.44921145
0.25432664,0.74567336
0.9385669,0.061433125
0.04452238,0.9554776
0.9378911,0.062108893
0.054011486,0.94598854
0.979887,0.020112952
0.9391287,0.060871284
0.06759916,0.9324008
0.94962764,0.050372384
0.5465597,0.45344028
0.91661745,0.08338255
0.5826412,0.4173588
0.1789043,0.8210957
0.7313642,0.26863584
0.1651766,0.83482337
0.5399884,0.4600116
0.69590616,0.3040938
0.7303965,0.2696035
0.19897407,0.80102587
0.9626811,0.037318915
0.3706849,0.6293151
0.13632585,0.8636741
0.22187497,0.778125
0.26864564,0.7313544
0.91661745,0.08338254
0.2560409,0.7439591
0.9733147,0.026685271
0.9493905,0.050609473
0.25206,0.74794
0.9376723,0.062327676
0.11816978,0.88183016
0.91661745,0.08338254
0.976375,0.023624994
0.014217338,0.9857827
0.97575384,0.02424615
0.33058852,0.6694114
0.7507078,0.24929225
0.18988904,0.810111
0.6956157,0.30438432
0.59581786,0.40418217
0.929545,0.07045504
0.95982057,0.04017944
0.9628993,0.03710071
0.6441745,0.35582545
0.9754067,0.024593271
0.4362875,0.56371254
0.9630673,0.036932692
0.70060045,0.29939952
0.68652844,0.31347156
0.91661745,0.08338254
0.9667294,0.03327063
0.18328509,0.81671494
0.9727427,0.027257318
0.7582832,0.24171683
0.85633224,0.14366779
0.9292965,0.070703514
0.9733897,0.026610246
0.21890348,0.7810965
0.43961558,0.5603844
0.043870136,0.9561299
0.957381,0.042619005
0.12933007,0.8706699
0.86615366,0.13384633
0.96447057,0.035529457
0.7711153,0.22888474
0.649768,0.350232
0.9785768,0.021423195
0.8576684,0.14233154
0.041207854,0.95879215
0.97135085,0.02864914
0.794078,0.20592201
0.42558452,0.57441545
0.9644404,0.03555957
0.97024494,0.029755121
0.07089162,0.9291084
0.123076655,0.8769234
0.96939516,0.030604886
0.5,0.5
0.96013194,0.03986809
0.7970183,0.2029817
0.86904466,0.13095538
0.91661745,0.08338255
0.33194518,0.6680548
0.5,0.5
0.048886735,0.9511132
0.98054475,0.019455215
0.4885513,0.5114487
0.05789008,0.9421099
0.8010288,0.19897118
0.9512698,0.048730142
0.9074668,0.092533216
0.5837382,0.41626173
0.03250466,0.9674954
0.91661745,0.08338254
0.96421057,0.035789438
0.5068608,0.49313924
0.91391784,0.086082175
0.11508625,0.88491374
0.86386174,0.13613828
0.91661745,0.08338255
0.9487608,0.051239185
0.9317654,0.06823462
0.9191772,0.080822796
0.172587,0.827413
0.97179604,0.028203925
0.56810963,0.43189034
0.37690327,0.62309676
0.78560144,0.21439853
0.91661745,0.08338255
0.9384244,0.061575655
0.7148518,0.28514823
0.9605551,0.039444886
0.97357434,0.026425686
0.91240233,0.08759765
0.9776378,0.022362167
0.91661745,0.08338255
0.75776666,0.24223335
0.95624727,0.04375274
0.9447288,0.05527119
0.5298597,0.47014037
0.33764976,0.6623502
0.9319875,0.06801244
0.91661745,0.08338255
0.5732355,0.4267645
0.84096766,0.15903232
0.96981764,0.030182391
0.047427684,0.95257235
0.7576439,0.24235609
0.05707882,0.9429212
0.061577886,0.93842214
0.944493,0.055507023
0.044570196,0.9554298
0.9769067,0.023093283
0.26491755,0.7350825
0.91661745,0.08338255
0.117358394,0.8826416
0.6525094,0.34749067
0.029955471,0.9700445
0.8419151,0.15808488
0.9593986,0.0406014
0.8423583,0.15764168
0.9721487,0.027851237
0.91661745,0.08338255
0.47472057,0.5252794
0.83644783,0.16355222
0.0512847,0.9487153
0.833837,0.16616303
0.9496498,0.050350256
0.13242924,0.86757076
0.47553337,0.52446663
0.4001515,0.5998485
0.12703742,0.87296253
0.91661745,0.08338255
0.9293791,0.07062094
0.9704896,0.029510373
0.49982,0.50018
0.5,0.5
0.9308825,0.06911746
0.6295661,0.37043393
0.5145124,0.4854876
0.7752937,0.22470628
0.7847326,0.21526743
0.95800894,0.041991077
0.10752011,0.8924799
0.23763712,0.76236284
0.38676527,0.61323476
0.54618436,0.45381567
0.11089689,0.8891031
0.86309934,0.1369007
0.63140076,0.36859927
0.97211134,0.027888712
0.50788474,0.49211526
0.49684393,0.5031561
0.6514016,0.34859833
0.9229757,0.07702425
0.33762658,0.6623735
0.93967825,0.060321767
0.25881135,0.74118865
0.80621713,0.19378287
0.93913186,0.06086819
0.9743257,0.025674319
0.11314159,0.8868584
0.13127537,0.86872464
0.33762875,0.6623713
0.045553982,0.954446
0.9636305,0.036369536
0.7140932,0.2859068
0.9243028,0.0756972
0.9281785,0.07182152
0.114524305,0.8854757
0.9727429,0.027257066
0.86100054,0.13899949
0.69008064,0.3099194
0.91661745,0.08338254
0.9209972,0.07900276
0.41341093,0.58658904
0.95782876,0.042171236
0.93526286,0.06473713
0.9624043,0.037595734
0.93770295,0.062297065
0.3819985,0.61800146
0.1681332,0.8318668
0.281355,0.71864504
0.5545054,0.44549465
0.9554235,0.04457652
0.91661745,0.08338255
0.5,0.5
0.92816776,0.07183222
0.95262986,0.047370132
0.14116067,0.85883933
0.5,0.5
0.3802477,0.6197523
0.33855277,0.6614473
0.904115,0.095884986
0.5,0.5
0.9482257,0.05177434
0.053848993,0.94615096
0.9698413,0.03015863
0.9528723,0.047127724
0.5341331,0.46586692
0.69051,0.30949003
0.977644,0.022355964
0.43194756,0.5680524
0.8267608,0.17323914
0.98343444,0.016565572
0.91661745,0.08338255
0.97398967,0.026010362
0.47581434,0.52418566
0.2129207,0.7870793
0.8834503,0.11654963
0.45937654,0.5406235
0.94431597,0.05568403
0.03450258,0.9654974
0.059557084,0.9404429
0.95921963,0.040780365
0.65344,0.34655997
0.88521284,0.11478713
0.54765594,0.4523441
0.6431526,0.3568474
0.90957,0.09042998
0.872293,0.12770702
0.9192053,0.08079465
0.90761495,0.09238508
0.90426177,0.0957382
0.9270446,0.07295546
0.8367601,0.1632399
0.9316108,0.06838921
0.31716695,0.6828331
0.8168862,0.18311386
0.7159134,0.28408656
0.91661745,0.08338255
0.92899126,0.07100877
0.5615697,0.43843028
0.7548873,0.24511276
0.920426,0.07957397
0.6969098,0.30309024
0.90405875,0.095941216
0.103748396,0.8962516
0.25061128,0.74938875
0.09597498,0.904025
0.022121547,0.97787845
0.8213953,0.17860475
0.8460491,0.1539509
0.02612224,0.9738778
0.94863796,0.051361986
0.97986704,0.020132978
0.41798908,0.58201087
0.48585507,0.5141449
0.9677582,0.03224186
0.18048066,0.81951934
0.029448241,0.9705517
0.9052087,0.094791286
0.71591204,0.2840879
0.46847358,0.5315264
0.9451494,0.054850534
0.92694545,0.07305454
0.9783463,0.021653725
0.41419297,0.585807
0.95421267,0.04578736
0.21977577,0.7802242
0.17176776,0.8282322
0.28970614,0.71029395
0.11654809,0.88345194
0.8695207,0.13047929
0.5627634,0.43723664
0.8449594,0.15504064
0.89759976,0.1024002
0.9022544,0.09774563
0.9692663,0.03073371
0.51438886,0.48561114
0.9471846,0.052815333
0.96339595,0.036604088
0.39970386,0.60029614
0.9746982,0.025301764
0.08933319,0.9106668
0.22190918,0.77809083
0.9771211,0.022878876
0.038919445,0.96108055
0.5,0.5
0.9444724,0.055527616
0.7422285,0.2577715
0.5710518,0.42894816
0.84165615,0.15834385
0.6788872,0.32111275
0.16484433,0.8351556
0.21620513,0.7837949
0.9726853,0.027314747
0.064559095,0.9354409
0.33764017,0.66235983
0.7583292,0.24167082
0.91661745,0.08338255
0.94515336,0.05484664
0.5,0.5
0.5,0.5
0.89067715,0.1093228
0.6210716,0.3789284
0.5,0.5
0.17757648,0.82242346
0.95634276,0.043657254
0.8419808,0.15801914
0.9100652,0.08993481
0.11663786,0.8833622
0.83271176,0.16728826
0.6604245,0.33957556
0.9699807,0.030019285
0.7158827,0.28411722
0.4206263,0.5793737
0.9709481,0.029051952
0.88239574,0.11760427
0.7068024,0.29319754
0.96782976,0.032170214
0.94726753,0.05273242
0.9790198,0.020980189
0.5688025,0.43119758
0.6770674,0.32293257
0.91661745,0.08338255
0.6561513,0.34384865
0.9538161,0.04618388
0.88107485,0.11892517
0.9392064,0.060793605
0.676248,0.323752
0.9673307,0.03266927
0.9143335,0.08566652
0.9670012,0.0329988
0.048768844,0.9512312
0.18194024,0.81805974
0.019629056,0.980371
0.8780962,0.12190375
0.6443458,0.35565415
0.9425534,0.057446606
0.50275266,0.49724734
0.6415202,0.3584798
0.8507568,0.14924318
0.88294816,0.11705182
0.9267294,0.07327059
0.6044736,0.3955264
0.89148337,0.108516656
0.024405988,0.975594
0.23729911,0.76270086
0.23555788,0.7644421
0.6270183,0.37298173
0.97989535,0.020104634
0.7341942,0.2658058
0.91661745,0.08338255
0.049942613,0.9500574
0.031578906,0.9684211
0.8438956,0.1561044
0.16263957,0.8373604
0.7160153,0.2839847
0.9483035,0.051696457
0.7682306,0.23176937
0.8914485,0.10855151
0.9699806,0.0300194
0.35792518,0.6420748
0.25638437,0.7436157
0.13868389,0.86131614
0.93094736,0.069052584
0.040747266,0.9592528
0.97543854,0.024561476
0.96998143,0.030018527
0.92330277,0.07669721
0.01170348,0.9882965
0.9627455,0.037254445
0.97610104,0.023899015
0.70135504,0.29864493
0.9575578,0.04244226
0.5,0.5
0.97572213,0.024277875
0.9737033,0.026296683
0.96112955,0.03887044
0.88301176,0.11698823
0.10562194,0.89437807
0.932813,0.06718705
0.09355253,0.90644747
0.47321287,0.5267871
0.6928292,0.30717078
0.80756766,0.19243236
0.9672191,0.03278089
0.842657,0.15734294
0.90085447,0.09914555
0.97829324,0.021706797
0.971552,0.028447978
0.65847945,0.34152055
0.20621315,0.7937868
0.68016666,0.31983337
0.95394003,0.046059962
0.9733052,0.026694825
0.911362,0.08863794
0.5,0.5
0.9660485,0.03395158
0.90415007,0.09584996
0.955875,0.04412501
0.97531945,0.024680557
0.8330793,0.16692068
0.9791783,0.020821663
0.7571477,0.24285224
0.7836074,0.21639262
0.9570521,0.042947907
0.91049737,0.08950266
0.5,0.5
0.5151461,0.48485392
0.5965335,0.4034665
0.9768846,0.02311542
0.9578395,0.04216051
0.15338558,0.8466144
0.49159628,0.5084037
0.9616661,0.038333904
0.9002954,0.09970463
0.94560707,0.054392908
0.9797897,0.020210315
0.9088988,0.09110122
0.21764213,0.7823579
0.19933648,0.8006635
0.9382375,0.061762493
0.91661745,0.08338254
0.034785572,0.96521443
0.070370875,0.92962915
0.03117543,0.96882457
0.39653438,0.60346556
0.23654683,0.7634532
0.4492655,0.55073446
0.19029987,0.8097002
0.5,0.5
0.5,0.5
0.9761183,0.023881717
0.9774775,0.02252251
0.97264475,0.027355248
0.8874986,0.112501405
0.08614035,0.9138596
0.647012,0.35298803
0.91661745,0.08338255
0.8677496,0.13225043
0.69206285,0.30793712
0.9769022,0.02309783
0.9741291,0.025870955
0.07799047,0.9220096
0.14763108,0.85236895
0.5,0.5
0.9788755,0.021124512
0.7991773,0.20082273
0.91661745,0.08338255
0.03456204,0.96543795
0.4777267,0.5222733
0.975731,0.024268923
0.7276607,0.27233922
0.18621525,0.8137847
0.041430574,0.9585694
0.38954687,0.6104531
0.33215207,0.66784793
0.95819116,0.04180881
0.9663915,0.03360853
0.84672594,0.15327406
0.91661745,0.08338254
0.31669185,0.6833081
0.69025254,0.30974743
0.9443815,0.05561848
0.8096341,0.19036593
0.32841069,0.6715893
0.96690863,0.03309141
0.8881932,0.111806855
0.5,0.5
0.42081773,0.57918227
0.91661745,0.08338255
0.64803874,0.35196126
0.8903357,0.10966435
0.8958565,0.10414354
0.041773204,0.9582268
0.8281073,0.17189267
